Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,China,CHN,225.667523220054,268.543482851111,344.627169629801,534.474543438931,725.978433646465,1221.37525455694,1761.14038438467,1893.48244356001,2051.8238441121,2243.39918224702,2454.81275228912,2717.46353294418,3045.21018944859,3459.36207143865,3772.88814491771,4100.81221344826,4514.94052013381,4919.53181185871,5275.04578783486,5652.39486217376,6032.61862959203,6416.1833552758,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Colombia,COL,2759.92713309834,3237.61318637086,3753.43459769469,3751.14998855707,4319.93070250905,4841.36674677997,4764.16762905498,4774.97560873689,4825.83176644778,4945.95843950914,5139.97734770032,5312.08210618283,5596.73193242238,5910.2823908501,6048.07890639156,6078.30274083291,6250.65449979147,6592.43073615253,6789.59168622107,7051.13231369165,7291.21927375183,7447.77914687292,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Comoros,COM,..,..,848.975135093186,903.023941863118,841.767193926521,756.347451986596,778.200475333968,776.743094356101,775.59736189301,773.012815958113,769.10474182682,772.052732033075,773.505408387323,760.976794841343,745.640185995371,741.861460124996,739.897790576235,740.816571456657,744.643697592028,752.214125078808,749.481975282335,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Congo, Dem. Rep.",ZAR,1015.53804196322,998.194830911363,803.945995552265,774.195093988956,661.673414390594,376.398156698326,270.62736762608,257.440760038832,257.113722061732,263.0392774515,271.910848479647,279.461866258802,284.99645664632,293.178794566669,301.483600250118,300.203308790446,311.247895988429,322.117465422174,334.352204129323,351.474740465051,371.11194081071,384.506776611543,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Congo, Rep.",COG,1666.90821023804,2105.17179160017,2295.77931288414,3229.16241285996,2774.48036323696,2487.72614624441,2453.17930292844,2486.78780157197,2542.44875433628,2505.65773538295,2531.20793240112,2657.06318520162,2743.265890078,2619.15608370238,2680.61779166477,2794.77581490011,2953.18500787675,2972.78705904298,3007.45835972989,3034.37497941812,3160.53683507803,3163.17280393834,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Costa Rica,CRI,3471.67996014696,4102.99839178604,4650.23317677357,4070.52118225971,4599.66851089597,5308.81074923727,6039.83770503912,5995.86784253934,6069.04014947949,6359.50098419939,6533.67517861364,6819.24319606414,7313.02282333656,7783.72812123224,7887.9612254194,7705.6306943152,7985.95103532732,8246.56042638687,8572.71440826411,8768.87201320794,8978.36710010864,9129.52567488425,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Cote d'Ivoire,CIV,1886.79468816456,2043.65184837788,2001.50272226675,1650.37594293719,1460.15562382049,1326.57112529097,1350.07170392404,1323.86497884694,1277.54438869841,1238.12148097856,1231.4782307249,1229.86453090001,1224.6203322625,1221.40731533879,1226.49037873242,1239.13986380828,1236.08519806872,1154.75440584978,1248.19121217003,1330.48121498232,1409.34426638534,1491.66360148705,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Croatia,HRV,..,..,..,..,..,8477.29441219166,10572.831828554,10901.4629149945,11473.4053901626,12111.0865955465,12608.3990630035,13124.5228211397,13758.7419438323,14480.3632113328,14782.6699828716,13707.9349058824,13509.1858157682,13902.8312028813,13640.3454912955,13532.8607850919,13539.1222349706,13807.3471951525,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Cuba,CUB,2249.14949444035,2703.14403900211,3048.339972369,4480.40284465418,4226.06929563247,2844.20384127971,3484.00496636639,3583.69270151651,3624.14216182828,3751.38474701777,3958.75023762873,4394.23420848303,4918.255288184,5271.29105060466,5485.28910048523,5561.22936245024,5688.66673216525,5840.14551097881,6006.08024717814,6156.61819419978,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Cyprus,CYP,..,7726.05400553664,13351.0530129939,16429.411370982,21456.707877312,23838.6163268094,27047.8372429405,27714.7436402428,28281.3553469254,28718.7368469177,29578.1343192141,30281.5096846239,31125.6244992151,31973.3516508005,32319.4004641085,30824.9493545846,30438.9001948061,29792.0892718589,28623.2964001098,26985.9957482791,26603.3470527108,27377.2027051465,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Czech Republic,CZE,..,..,..,..,13948.1776739438,13424.0280408488,14766.9183037721,15274.8167762857,15556.3648708903,16121.2939886577,16913.7395024413,17978.4808480158,19162.8166484448,20104.7173367684,20479.1839994809,19376.9148120796,19763.9637984737,20111.022326111,19902.093818532,19790.4112086833,20160.6601967281,20955.504704511,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Denmark,DNK,30330.975920709,32227.3816635387,36433.9287205004,41734.2796222606,44586.9830451519,49164.9290410591,55898.4725573474,56157.0238773126,56238.9196635965,56304.9390154426,57641.6415335306,58883.9471916098,60919.0821429126,61149.530147949,60354.8462233027,56978.3339740194,57647.668762065,58072.2536964567,57811.7346806697,57430.8717745466,57861.4617803304,58207.8989741455,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Djibouti,DJI,..,..,..,..,1566.41712442111,1191.16403060447,1065.22593693224,1069.9715263994,1081.24100814139,1099.3280699062,1125.05577142013,1144.66785897383,1183.59155823579,1227.81985446954,1282.45888090285,1329.82310419725,1358.46050004911,1400.60559611154,1449.03381251393,1501.27229788694,1570.24672112163,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Dominica,DMA,..,..,2557.87228037393,3348.12997296486,4561.75975329032,4895.43002986497,5541.41016941602,5569.14533802989,5460.06557489239,5858.64271950958,6026.09085506002,6002.25229747293,6165.16476502027,6547.34287597145,7000.24868212769,6907.46962731813,6937.2560836301,6914.42401758639,6800.60536888094,6810.57990683218,7041.87413620082,7202.45984196446,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Dominican Republic,DOM,1639.11460076667,2208.33877061654,2528.61143830391,2489.36917531849,2584.69451796676,3036.97529726798,3907.98211273621,3917.15475032146,4080.47456428108,4008.65010525039,4000.9063803475,4307.81861584584,4699.46032530489,5026.38479718999,5113.30088534636,5091.80145173599,5441.96574880243,5523.40341866243,5597.24884098924,5792.58644069672,6143.40036479167,6494.1527716965,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ecuador,ECU,2486.44527374742,3392.08687945194,3687.39220770415,3672.8484791905,3720.93881768344,3847.50964567032,3678.90231648583,3759.8954460998,3848.26802311373,3888.34219403047,4139.08118575092,4286.51555859957,4400.85645106361,4421.89433452003,4624.18441651736,4573.23618905885,4657.30173745799,4943.44713231647,5140.32057852104,5291.40553014345,5402.52011613904,5337.17494473768,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Egypt, Arab Rep.",EGY,797.893034073898,853.264113522384,1212.84272076238,1475.6640605882,1588.41939183709,1695.6656460505,1995.78043747337,2028.77831613,2038.53740418082,2064.65189976101,2109.75888757107,2164.50558033897,2272.23070254722,2391.55243995434,2518.11827700367,2588.05190796471,2668.03598826159,2659.87641930604,2658.78747641583,2654.28501599124,2653.8989293081,2707.08625801197,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,El Salvador,SLV,2565.35759265654,2843.11734980912,2572.81323450848,2078.90048612514,2157.1565896162,2735.6733602998,3057.9459645672,3092.6959278338,3149.16182727658,3207.05628107343,3253.08498855529,3356.45748531604,3475.86674496168,3597.96199059277,3633.01490325296,3509.15643619954,3547.07098315322,3615.58323042619,3673.26288721449,3730.42229227465,3772.4015703797,3853.10763126621,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Equatorial Guinea,GNQ,..,..,644.693083205488,585.579571500038,495.718816208694,846.917605796286,5475.92500170149,8651.42452417261,9995.55620261668,11019.5351942824,14719.4332771017,16644.7943636199,17376.1050386,18916.7963636153,20172.3081672412,18687.5214111972,17441.0925450303,17259.66560026,17713.5269225388,16075.618421571,15565.0987325788,13276.1324487588,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Eritrea,ERI,..,..,..,..,..,527.309592606915,548.585695331023,577.053312647505,573.446873113621,538.342801399216,527.811581028366,525.083320733658,506.323083450247,501.675902153958,443.10980315156,450.977009325842,451.426693297243,480.376164704132,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Estonia,EST,..,..,..,..,..,7300.59162298495,10090.0361414567,10797.1568380418,11526.0163091503,12458.7590453743,13322.4104298013,14654.8417597262,16255.7381727763,17595.3509408194,16686.4594105446,14256.9343283753,14641.4031443742,15799.5711195898,16677.9874474318,16999.8578065079,17539.9042082876,17761.6164796084,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ethiopia,ETH,..,..,..,190.253776158471,207.346647605207,182.940799519484,196.782159944818,207.042797011242,204.21303251858,194.168971800397,214.38218922967,233.143737447926,251.422779414527,272.756356351487,294.225703728489,311.784426048442,341.85895616943,370.357901615444,392.205058054653,422.851830873218,454.773174776523,486.268505816991,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47381.5227624969,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Fiji,FJI,2207.62632146335,2636.00920248459,2928.12388502609,2594.6979383914,2926.35960267849,3122.91338655395,3315.06745382025,3368.94323168374,3470.45822650081,3501.14951939689,3678.92128895585,3689.05389974614,3732.0981592487,3667.81716844095,3668.44369172262,3580.87192726962,3651.9582906354,3510.45758418274,3539.97267867762,3702.74703482821,3933.14291143015,4041.67355609942,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Finland,FIN,18374.8846098727,22275.119244768,25662.1156937757,28791.2008085734,33516.918478267,31998.9092365331,40452.7817520762,41402.4084947568,41996.189286933,42731.5685130833,44280.4789637565,45355.9602901481,47014.4566278855,49242.1256125369,49366.6362645812,45068.4366669327,46205.1660111855,47173.8305830842,46280.3116050423,45718.368682964,45211.747829403,45288.6280426769,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,France,FRA,20091.9671083245,23299.7276530234,26963.8640903793,28438.9429070929,32597.945923111,34147.7378460039,38524.5051197802,38992.6269438912,39143.0451650002,39185.1135537841,39981.4987590109,40319.2099940731,40989.9926574889,41699.1735183215,41547.7670146856,40118.7680187835,40705.7662299421,41351.6528296788,41227.1835155204,41268.4606253644,41049.6007437367,41329.9233391673,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Gabon,GAB,7189.06373935425,14683.3578744956,12139.5405182566,12042.3424221308,11116.4123019926,11338.9499169745,10134.0432636544,10113.2147368698,9863.00367579986,9863.53793693067,9714.63826900042,9871.94458157789,9302.85527948612,9611.13007890933,9086.07552598786,8894.60329054399,9312.04946268888,9748.86145951197,10030.6295312723,10359.5228190677,10567.5429208651,10735.7938931095,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Gambia, The",GMB,459.556282979765,513.759588173848,548.340993862535,528.518059052868,515.673974049416,492.143472491329,531.744279079511,545.607138507845,511.497418725645,529.363512335947,548.651040187082,526.199542811006,515.236530341353,517.022892433697,529.334159431247,545.544760534145,562.568166142471,520.954806722213,533.791153522585,541.404298711293,528.785423335705,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Georgia,GEO,2475.67733876305,2987.19614852176,3943.54268056855,4681.73438234751,3529.26236431662,1011.5357451144,1438.70724582088,1518.80939440751,1612.75611596153,1814.41681657346,1946.03095947137,2160.83968657409,2394.45658976355,2725.61418011923,2824.66923253677,2753.54571242619,2964.47704802208,3220.39135994255,3469.67168907551,3633.74086935578,3851.72340996133,4010.25399062559,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Germany,DEU,19625.9181981709,21981.3965635317,26065.9411631346,28110.5665899291,32339.0263431978,34784.6395467236,38000.6877025003,38580.0225108268,38515.2130641358,38220.6251301825,38676.1907201262,38971.641894822,40459.2661435109,41834.3577183285,42367.6198736368,40088.4914484135,41788.0447853084,43306.5024457091,44223.65407233,43433.5543425469,44755.1789355194,45269.789138901,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ghana,GHA,1093.71625710693,944.623840836218,901.242856548062,749.277570312856,823.58167272907,886.449233424026,975.081014110789,989.443554508769,1008.13641247719,1033.54514540521,1063.40046240887,1097.23560679064,1137.54907701668,1156.63909329045,1230.36245921658,1257.49303045814,1323.09914056856,1471.97135793989,1569.95590485655,1644.84533970772,1670.67945209761,1696.08103692026,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Greece,GRC,13393.1055013151,16635.4652323076,19144.2638746312,18708.6828143019,19385.0887495591,19910.7149977562,23276.8301041109,24112.8530246485,24967.0804551074,26350.8461474239,27616.050070383,27700.1597581158,29178.1300014771,30056.6788282246,29876.5221597968,28516.5078392329,26919.3616367757,24497.1695861201,22831.8860868615,22262.5139073116,22557.868502824,22648.4383226152,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40193.6660251226,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Grenada,GRD,..,..,3116.64505920538,3424.85597843088,4934.72082124671,4957.01716741658,6359.7201308291,6216.99579348076,6414.88500073995,7003.39916684745,6938.6706566076,7837.19984065605,7499.88645517455,7935.96479283175,7984.53422034996,7430.42140694455,7365.6666592364,7394.24016171736,7280.68164823012,7421.96909186598,7810.92570363746,8041.36348654702,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guatemala,GTM,1939.20170775654,2212.63335444193,2560.78203683241,2121.87366026877,2171.23877903675,2367.49426803652,2546.46062334407,2543.1824165119,2577.91687171839,2579.85354822113,2598.27576668515,2620.75013389141,2698.98523989795,2805.16979140895,2833.73579514785,2787.12828724682,2805.95141622266,2861.16789435357,2884.89742908403,2930.17074987976,2990.59448461375,3052.27056939061,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guinea,GIN,..,..,..,..,413.327967775603,384.009604600072,415.830329283978,423.506078289833,437.631741543118,435.109943372602,436.673006125638,440.260363399699,440.799942136545,437.316129265037,446.810691522768,433.566587821872,430.0564738591,434.864006492896,439.871776078498,437.939172928557,427.985402949741,417.096584819404,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guinea-Bissau,GNB,487.970444653077,519.985551358686,449.970883512704,547.117918313256,588.372833276817,615.116264446063,502.58747276712,502.813054902215,487.440213526149,479.947360597978,482.832447385595,492.769451304249,493.418185719072,498.315104371081,503.102290557745,508.209021581945,518.598360839748,553.685109942698,530.692977388061,522.099432942814,522.469204903351,534.524288062947,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Guyana,GUY,1940.29316049709,2150.27529224307,1961.44384967222,1610.69225200931,1518.41232700343,2120.63958563576,2375.10294753599,2425.45463203523,2451.13088036512,2428.35342628033,2509.60897792637,2459.39465630112,2581.3453295036,2755.40216250893,2800.63443060877,2883.35162720977,2998.94127424089,3151.45168546788,3292.23376164961,3452.20227296168,3571.37702450846,3663.41803506495,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Haiti,HTI,..,..,..,..,..,..,766.991412443747,746.47631458269,732.542869655771,723.582814789287,687.255719440258,688.677218723776,693.261375969711,705.383248884185,700.476042585156,711.240248515229,662.279518162433,688.854522353502,698.813709583944,718.55244648943,728.810446324431,731.231143321469,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Honduras,HND,1322.13716051152,1370.34909311729,1655.94642122877,1547.35783561403,1560.07923105642,1627.98148422432,1693.02724887706,1704.13121715931,1733.36897499436,1777.37063050126,1852.62092809567,1928.498101534,2017.94300989436,2104.75958939278,2155.82786481547,2068.18518032846,2110.8220208871,2157.98444401955,2213.75952704385,2242.81845468006,2279.30990223464,2329.00214889238,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Hong Kong SAR, China",HKG,5796.15231979225,7053.52761916649,10727.3914272426,13148.8083258041,18251.0503136282,21893.8171408496,23016.0028825026,22975.1336638836,23252.5508508441,24010.5762597104,25896.7559820229,27688.816244717,29446.3216366554,31081.6127337754,31553.6552709508,30711.5054779955,32549.998231121,33888.4921795195,34064.8766188689,34950.6902575535,35596.0141279368,36117.0838625112,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Hungary,HUN,..,..,..,..,..,8890.25320358949,10434.5403004544,10861.0650039144,11380.090678115,11851.428258087,12464.1880185966,13032.8503139794,13550.0106932838,13628.8060860175,13767.2839549632,12884.2203956082,13009.3453790731,13275.549249515,13118.9155165825,13403.6913931582,13933.387510987,14374.6125754616,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Iceland,ISL,15801.2035790812,20215.0523870042,26182.2827045258,27736.6066078231,30715.8450556877,29650.1583643657,36024.3023152152,36886.1653060113,36724.1262499674,37470.6536268107,40196.4116407907,41923.3800001077,42673.2610312531,45556.8628662592,45378.8029140413,43107.1921810014,41620.0674537296,42318.0587541241,42591.4191752257,43834.1798440704,44141.0682345494,45411.0449784737,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,India,IND,380.366769992809,390.817877539329,406.286074819853,465.803052444912,558.715167991565,648.563553203904,794.481183579246,818.505223278529,835.377913070344,886.262313579735,941.153673664997,1012.44314254107,1089.32713347553,1165.45048877051,1193.21383009974,1276.15325320653,1387.88008401275,1460.48197642088,1522.83257281856,1603.73869136495,1698.9353379195,1805.57962504755,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Indonesia,IDN,659.940058164485,844.437244975298,1095.78682672936,1288.00879843951,1652.93446836462,2223.42829086728,2143.38989266563,2191.36074295436,2259.1903068503,2335.61163443604,2420.5822242177,2524.61029435638,2628.52743533143,2758.81275250562,2886.64546851784,2980.9459985657,3125.21993359966,3274.73369293804,3426.99168006335,3570.93115366754,3703.36589926042,3834.05621207808,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Iran, Islamic Rep.",IRN,5679.18552680464,7297.9853612371,4270.09066731251,4261.65532911626,3658.83166387998,3934.56415630733,4281.3615781265,4320.61528302541,4608.69677078654,4946.54470595063,5101.50836930978,5255.55184026613,5492.59637572388,5926.65174881811,5914.61131940508,5982.21180635126,6299.91873790671,6455.21417529639,5951.61375209339,5762.5206030706,5936.53829665136,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Iraq,IRQ,1465.97063280321,1855.13208374634,3345.99002680237,2616.41791630515,4077.1389134466,2321.79706598329,4309.57359638977,4284.60129618407,3879.41256321574,2525.76717381937,3791.57753490897,3856.28452627631,4140.84058677724,4093.53331373475,4317.96840074154,4343.64356750541,4487.36628937513,4674.62590973914,5149.97489720421,5303.42667040849,5019.49919867893,4963.08500438195,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ireland,IRL,12053.9274059319,14205.6226038654,16589.1774014773,18147.8840383871,22995.9235941683,28083.729715936,43025.9186274839,44816.5783298297,46683.8372375911,47694.2437241082,48893.0970455679,50869.5885323432,52640.8183538548,53975.3866041739,51742.5122235161,48331.6911117954,48260.6653583236,49329.6988680995,49295.4279828993,49878.5409896778,52256.7712129204,56053.7284890382,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Isle of Man,IMY,..,..,..,15180.1021829462,22671.5260710027,25157.9126473145,37591.6089635103,39203.2403652599,41127.8092311004,43366.4899466169,45242.8750250421,47489.407422735,50663.7011759907,53907.3714181309,58627.489414267,59293.3824493989,64277.0637484897,66784.2118748116,70370.593711516,72951.8375873016,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Israel,ISR,12939.6942144426,16062.7133531197,17261.7415224255,18291.2962909627,20518.9077280007,23603.7343536928,27091.9793890303,26524.7810668524,25978.1517052738,25813.6460156612,26658.3604009624,27342.3482539459,28421.7894520916,29634.4490400833,30003.2922081614,29666.3041300193,30736.3638939294,31691.3353073608,32000.7240566269,32462.3219597615,32673.0074477433,32827.8376671741,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Italy,ITA,17654.0666012653,20022.1149356987,24451.6004567282,26506.3127744861,30841.114995745,32831.8379667785,36182.9329284672,36803.4843484301,36840.0562842598,36732.1635116695,37072.537726222,37241.153254846,37874.4231380546,38239.0732158748,37587.5752225003,35365.5064407027,35851.5080738451,35996.277664598,34887.3730078628,33882.4076108326,33457.747675813,33704.6929159775,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Jamaica,JAM,4597.06231882606,4659.32722663899,3725.97015589374,3508.38318392805,4328.44584797121,5062.30663461061,4766.43811416087,4800.57070860693,4878.29669885214,5038.9581054541,5087.34349387498,5114.45430127162,5244.001024549,5300.23551665192,5243.33524788502,4993.64155364201,4902.03473104734,4969.8585925161,4925.33097053015,4939.79551602641,4963.00992528327,4997.78085175267,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Japan,JPN,17924.8363818674,20863.7123695505,24783.176329612,29549.7512592232,36856.2522287426,38945.0316614623,40153.5346365135,40199.2870683514,40222.0474633582,40812.4096162795,41761.820121993,42301.8898853585,42990.7669479509,43882.7504767207,43404.6279824291,41010.78822549,42935.2527196828,42824.7122978692,43658.1733764975,44327.9382090483,44386.0973303469,44656.8319059556,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Jordan,JOR,..,1727.75520796521,3128.93183280066,3305.16993813756,2586.62702684783,2834.04735773044,3006.39482590569,3110.87630776527,3231.95948431071,3297.36218072912,3490.34952541485,3661.07273212528,3816.23512156833,3963.94951172252,4073.39218134839,4120.39575744441,4054.27066775675,4008.9638391713,3977.52650027204,3965.1260099376,3976.96566430716,3976.04298361101,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kazakhstan,KAZ,..,..,..,..,5890.2760434389,3738.46947330536,4491.59182333742,5106.63416701806,5606.85299742576,6107.70925931227,6647.69212951059,7227.9829490001,7917.19534236885,8523.7662045991,8698.42365363539,8573.77275912025,9070.64997199985,9585.70946413937,9886.43120821564,10310.1176648535,10575.1856174091,10546.5951405466,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kenya,KEN,601.072166849196,797.54886920132,898.12280882059,841.666618404609,928.318684446125,860.412824986135,843.344549658136,853.317513501486,836.235162428512,838.717250872369,858.838369606633,886.111195162055,919.102610942582,956.639249581039,933.94233211357,939.630527335325,991.850545143199,1024.73034594884,1043.12388847516,1073.49864553303,1101.22985855291,1133.4585731094,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kiribati,KIR,2219.60965809441,4173.50860886783,1345.46664068292,1320.34170819233,1268.78183701336,1254.36221033887,1575.02279916456,1559.27562414475,1541.61824546544,1575.80296597786,1596.1144628156,1562.54921631426,1461.58987487784,1537.95152599441,1546.16345551334,1503.36626356752,1465.50457444028,1476.68626387853,1490.30103389811,1507.40292282166,1535.92347189626,1556.70200513605,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Korea, Rep.",KOR,1960.35615874313,2840.01141838389,3910.77331597255,5628.61787022756,8795.4293353361,12224.0421162215,15104.5208712675,15671.6150221392,16742.7737121716,17148.4840062304,17921.2929082858,18586.2964140988,19453.8355382503,20421.3903107129,20848.5553290858,20896.4486760222,22151.2088921324,22796.4712325136,23214.1266452072,23784.087895752,24479.2428619192,25022.8042808328,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kosovo,KSV,..,..,..,..,..,..,1919.83783261085,2436.03967111479,2417.32162909409,2560.14244752278,2625.23508579839,2781.73183747801,2883.73863951767,3069.09805729264,3125.0680894871,3203.66288547379,3283.21193843172,3405.58267564264,3473.60239605837,3567.58283628031,3621.70431785496,3785.59010266123,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kuwait,KWT,..,..,..,..,..,40805.0048657885,38042.3522832044,37153.7070180745,37290.2927384858,42626.4811005551,45680.7725921538,48123.0178455989,49015.8906367786,48901.5396233739,47026.2010780011,41029.9750254214,37725.141206371,39062.9916909508,39454.1344432572,37974.0296827174,35771.1128216635,34355.6913054874,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kyrgyz Republic,KGZ,..,..,..,..,1095.93262854712,535.043964563196,654.31231107182,682.624141552014,676.269634592331,716.264250606996,757.374427826215,747.565616648644,762.520116111145,819.806297297809,880.278820143015,894.81795864929,880.037775119109,921.177039121392,905.165668802713,984.239033535116,1003.51040529845,1017.14714322821,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lao PDR,LAO,..,..,..,436.332210833497,466.644124900084,550.815489046913,675.506337571635,703.582679367737,734.710701124647,768.577145356677,805.900491403889,850.241304739721,908.685613879652,961.1248161689,1018.19440728509,1075.41594470063,1147.09538658271,1218.60266113584,1294.8006426349,1381.65941059474,1461.21923280015,1537.52560051061,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latvia,LVA,..,..,..,..,..,5127.26186306699,6918.20313779972,7460.66349376436,8084.6342743943,8850.85547377728,9694.37098403555,10848.4149353042,12251.4797225432,13582.1916417163,13231.8843363474,11521.918991665,11319.517002394,12243.5379615342,12892.8503230116,13425.448637649,13872.2099141897,14243.5695268765,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lebanon,LBN,..,..,..,..,4164.11260573265,6597.37768790758,6641.07699755032,6647.82954410022,6554.21423425027,6439.87275751623,6631.60210144929,6599.67344732901,6589.46480135577,7159.05559943079,7764.84738049574,8416.51010629562,8763.79596416551,8443.91170921288,8046.87369660245,7562.24203565735,7253.11295222216,7062.21943231788,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lesotho,LSO,331.568433304766,379.083793128963,533.609757247085,540.476881464609,633.787277999361,714.32721919402,793.844807528305,820.66963646273,818.913100848769,851.328924942862,864.798404610612,881.821485682091,912.931367052592,948.658915470919,994.638865716918,1018.62814967724,1087.98277034468,1119.57704242604,1161.55405886981,1198.38376568998,1226.60384216397,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Liberia,LBR,1620.67185635145,1525.49985406423,1457.87697904159,1141.62646377419,408.467469491764,115.435661183213,391.479656153187,388.556240732018,393.735897485977,270.3291068021,272.150109085855,279.064095676054,291.264164118053,306.578830177446,315.034187438647,318.821778706813,326.604438111264,342.853993635878,360.491792620888,382.41912891219,376.090599520437,368.25740808212,..
